imageName,groundTruth,amazonLabels,amazonScores,azureLabels,azureScores,clarifaiLabels,clarifaiScores,googleLabels,googleScores,watsonLabels,watsonScores,category
Places365_val_00005548,library,"['Room', 'Indoors', 'Library', 'Book', 'Lobby']","[99.95626831054688, 99.95626831054688, 98.05286407470703, 98.05286407470703, 98.03923034667969]","['building', 'museum', 'library', 'hall', 'several']","[0.9375894665718079, 0.6862125396728516, 0.6047433614730835, 0.2759849429130554, 0.16817516088485718]","['indoors', 'architecture', 'travel', 'no person', 'ceiling']","[0.9929304122924805, 0.9915816783905029, 0.9894866347312927, 0.9808856844902039, 0.9740025401115417]","['Building', 'Dome', 'Holy places', 'Landmark', 'Architecture']","[0.9646732, 0.9104659, 0.9002917, 0.87770396, 0.86487967]","['reading room', 'indoors', 'rotunda (circular)', 'library', 'great hall']","[0.793, 0.916, 0.592, 0.525, 0.5]",library
Places365_val_00020500,recreation_room,"['Slot', 'Gambling', 'Game', 'Pump', 'Machine']","[99.01880645751953, 99.01880645751953, 99.01880645751953, 72.861083984375, 72.861083984375]","['text', 'screenshot', 'menu', 'slot machine']","[0.997265100479126, 0.8864879608154297, 0.8531242609024048, 0.7264511585235596]","['gambling', 'slot', 'casino', 'no person', 'business']","[0.9836376905441284, 0.9772877097129822, 0.9722740054130554, 0.9631364345550537, 0.9571971893310547]","['Games', 'Machine', 'Recreation', 'Indoor games and sports', 'Technology']","[0.96414775, 0.8460828, 0.7846432, 0.7718561, 0.73208904]","['slot machine', 'machine', 'building', 'dark red color', 'reddish orange color']","[0.878, 0.881, 0.798, 0.691, 0.653]",recreation_room
Places365_val_00008704,recreation_room,"['Chair', 'Furniture', 'Flooring', 'Table', 'Indoors']","[99.60900115966797, 99.60900115966797, 97.28377532958984, 97.06147766113281, 96.43175506591797]","['wall', 'indoor', 'chair', 'table', 'floor']","[0.9994252920150757, 0.9914718866348267, 0.9913414716720581, 0.965233564376831, 0.9563466310501099]","['furniture', 'room', 'table', 'chair', 'contemporary']","[0.9994419813156128, 0.9988113045692444, 0.9984921216964722, 0.996095597743988, 0.9958042502403259]","['Room', 'Property', 'Floor', 'Building', 'Wall']","[0.960165, 0.9597789, 0.88425916, 0.84720135, 0.83978605]","['dining room', 'indoors', 'flatlet', 'apartment', 'housing']","[0.592, 0.653, 0.556, 0.557, 0.56]",recreation_room
Places365_val_00030256,recreation_room,"['Human', 'Person', 'Game', 'Gambling', 'Attorney']","[99.66653442382812, 99.66653442382812, 92.75554656982422, 92.75554656982422, 78.54789733886719]","['person', 'clothing', 'food', 'fast food', 'man']","[0.9991610050201416, 0.9867150783538818, 0.9834780693054199, 0.9421099424362183, 0.9305953979492188]","['people', 'woman', 'game', 'man', 'adult']","[0.9918252229690552, 0.9816566705703735, 0.9775441884994507, 0.972516655921936, 0.9641607999801636]","['Community', 'Event', 'Organism', 'Recreation', 'Games']","[0.8028326, 0.7813612, 0.71515906, 0.6695586, 0.63133204]","['dinner table', 'dining table', 'table', 'furniture', 'Dining Hall']","[0.692, 0.694, 0.707, 0.707, 0.511]",recreation_room
Places365_val_00020636,recreation_room,"['Room', 'Indoors', 'Furniture', 'Table', 'Billiard Room']","[99.82201385498047, 99.82201385498047, 97.62678527832031, 92.71823120117188, 90.88707733154297]","['floor', 'indoor', 'billiard table', 'recreation room', 'indoor games and sports']","[0.996076226234436, 0.99111407995224, 0.9901821613311768, 0.9803215265274048, 0.979989767074585]","['indoors', 'table', 'furniture', 'room', 'seat']","[0.9986794590950012, 0.9983605146408081, 0.997951865196228, 0.9948650598526001, 0.9888107776641846]","['Billiard room', 'Billiard table', 'Recreation room', 'Pool', 'Room']","[0.9948637, 0.9834174, 0.97956455, 0.9791917, 0.96666825]","['poolroom', 'indoors', 'Billiard Room', 'reddish orange color', 'jade green color']","[0.801, 0.801, 0.687, 0.775, 0.547]",recreation_room
Places365_val_00021879,recreation_room,"['Furniture', 'Room', 'Lobby', 'Indoors', 'Table']","[99.97557830810547, 99.22637176513672, 99.22637176513672, 99.22637176513672, 99.15821075439453]","['indoor', 'floor', 'ceiling', 'design', 'hotel']","[0.9918919801712036, 0.9759637713432312, 0.9449701309204102, 0.7927752733230591, 0.561911404132843]","['table', 'furniture', 'indoors', 'luxury', 'chair']","[0.9974228739738464, 0.9970850944519043, 0.9968276619911194, 0.993301272392273, 0.9917776584625244]","['Lobby', 'Interior design', 'Building', 'Property', 'Room']","[0.9456882, 0.92399085, 0.9049757, 0.89419883, 0.87597525]","['reception', 'broadcasting', 'telecommunication', 'reception desk', 'table']","[0.795, 0.795, 0.795, 0.615, 0.615]",recreation_room
Places365_val_00011897,synagogue,"['Person', 'Human', 'Building', 'Office Building', 'Urban']","[98.54620361328125, 98.54620361328125, 94.49504852294922, 94.49504852294922, 92.92127990722656]","['sky', 'outdoor', 'road', 'building', 'street']","[0.9996970891952515, 0.9990558624267578, 0.9977750182151794, 0.9932818412780762, 0.9696811437606812]","['architecture', 'building', 'city', 'street', 'travel']","[0.9832614064216614, 0.9695038795471191, 0.9681223034858704, 0.9655311703681946, 0.950356125831604]","['Town', 'Building', 'Neighbourhood', 'Architecture', 'Church']","[0.886464, 0.8761899, 0.87434125, 0.82788146, 0.81020474]","['deanery', 'residence', 'building', 'redbrick university', 'religious building']","[0.795, 0.795, 0.888, 0.573, 0.512]",synagogue
Places365_val_00033890,synagogue,"['Building', 'Architecture', 'Tower', 'Corner', 'Bell Tower']","[99.23532104492188, 98.94461822509766, 88.02371978759766, 83.19662475585938, 82.71785736083984]","['sky', 'outdoor', 'church', 'window', 'building']","[0.9958497881889343, 0.9851785898208618, 0.9833405017852783, 0.9561796188354492, 0.9372096061706543]","['church', 'architecture', 'building', 'religion', 'no person']","[0.9942971467971802, 0.9939481616020203, 0.9891360998153687, 0.985948383808136, 0.9810630083084106]","['Architecture', 'Building', 'Property', 'Facade', 'Classical architecture']","[0.91593355, 0.8907348, 0.8800742, 0.8466968, 0.8343806]","['bell tower', 'tower', 'bell gable (of building)', 'wall', 'church tower']","[0.738, 0.802, 0.522, 0.522, 0.516]",synagogue
Places365_val_00030356,synagogue,"['Architecture', 'Building', 'Dome', 'Person', 'Human']","[99.97051239013672, 99.97051239013672, 99.97051239013672, 91.2580337524414, 91.2580337524414]","['sky', 'city', 'building', 'outdoor', 'church']","[0.9944082498550415, 0.9475642442703247, 0.9407092332839966, 0.9395570755004883, 0.9247207641601562]","['architecture', 'city', 'travel', 'outdoors', 'building']","[0.9972512722015381, 0.990250825881958, 0.9876936674118042, 0.9814648032188416, 0.9654983282089233]","['Landmark', 'Building', 'Architecture', 'Town', 'Dome']","[0.95417005, 0.9486007, 0.931144, 0.86930925, 0.79416263]","['Public Building', 'capitol building', 'government building', 'building', 'Statehouse']","[0.891, 0.681, 0.776, 0.787, 0.5]",synagogue
Places365_val_00009462,synagogue,"['Building', 'Architecture', 'Tower', 'Housing', 'Villa']","[99.47889709472656, 99.47889709472656, 98.21111297607422, 93.91413116455078, 93.65296173095703]","['sky', 'outdoor', 'building', 'cloud', 'clock']","[0.9993807077407837, 0.9988229274749756, 0.9950065612792969, 0.8947769403457642, 0.8865296840667725]","['architecture', 'building', 'travel', 'outdoors', 'clock']","[0.9978207349777222, 0.9837690591812134, 0.9785167574882507, 0.9734653830528259, 0.9726163148880005]","['Property', 'Building', 'Architecture', 'Real estate', 'House']","[0.9464345, 0.92238706, 0.88619685, 0.8802536, 0.8435194]","['shouldered arch', 'arch', 'religious building', 'building', 'porte-cochere(front of building)']","[0.563, 0.623, 0.542, 0.69, 0.517]",synagogue
Places365_val_00014299,synagogue,"['Architecture', 'Building', 'Human', 'Person', 'Arched']","[99.87818145751953, 99.87818145751953, 99.44275665283203, 99.44275665283203, 96.56710815429688]","['building', 'outdoor', 'sky', 'people', 'group']","[0.9975205063819885, 0.9965595006942749, 0.9881851673126221, 0.7964832782745361, 0.6704493165016174]","['architecture', 'travel', 'tourism', 'tourist', 'city']","[0.9925047159194946, 0.9910119771957397, 0.989129900932312, 0.986824095249176, 0.9846930503845215]","['Building', 'Architecture', 'Landmark', 'Arch', 'Stadium']","[0.9308371, 0.92556036, 0.9205097, 0.8130614, 0.76097316]","['loggia (roofed arcade of building)', 'institution', 'building', 'round arch', 'arch']","[0.606, 0.565, 0.582, 0.513, 0.514]",synagogue
Places365_val_00031700,fire_station,"['Transportation', 'Truck', 'Fire Truck', 'Vehicle', 'Fire Department']","[98.9063720703125, 98.9063720703125, 98.9063720703125, 98.9063720703125, 67.24134826660156]","['sky', 'firefighter', 'red', 'truck', 'fire']","[0.9934933185577393, 0.979168176651001, 0.9734007120132446, 0.9656785726547241, 0.9059512615203857]","['rescue', 'emergency', 'transportation system', 'car', 'paramedic']","[0.9943747520446777, 0.9921787977218628, 0.9887504577636719, 0.975528359413147, 0.9751501083374023]","['Land vehicle', 'Vehicle', 'Fire apparatus', 'Fire department', 'Emergency service']","[0.9961627, 0.99030316, 0.9861595, 0.98023367, 0.97515655]","['fire engine', 'truck', 'wheeled vehicle', 'vehicle', 'rescue equipment']","[0.955, 0.956, 0.956, 0.956, 0.712]",fire_station
Places365_val_00010349,fire_station,"['Transportation', 'Vehicle', 'Truck', 'Fire Truck', 'Fire Department']","[94.12870025634766, 94.12870025634766, 94.12870025634766, 90.7636489868164, 56.92689514160156]","['building', 'truck', 'firefighter', 'outdoor', 'road']","[0.9987720251083374, 0.9970377683639526, 0.9755755066871643, 0.9643608331680298, 0.9505923390388489]","['rescue', 'vehicle', 'emergency', 'firehouse', 'truck']","[0.9963598251342773, 0.9918667674064636, 0.9873554110527039, 0.9843800067901611, 0.982801616191864]","['Land vehicle', 'Vehicle', 'Fire apparatus', 'Emergency vehicle', 'Fire department']","[0.9961627, 0.99030316, 0.98425806, 0.9681601, 0.96633875]","['fire engine', 'truck', 'wheeled vehicle', 'vehicle', 'ambulance']","[0.909, 0.911, 0.982, 0.983, 0.763]",fire_station
Places365_val_00032559,fire_station,"['Transportation', 'Truck', 'Vehicle', 'Fire Truck']","[94.10546112060547, 94.10546112060547, 94.10546112060547, 91.1889877319336]","['indoor', 'truck', 'door', 'text', 'land vehicle']","[0.9276411533355713, 0.8790661096572876, 0.8391737937927246, 0.7768690586090088, 0.7743567228317261]","['container', 'indoors', 'warehouse', 'door', 'crate']","[0.9905953407287598, 0.9825424551963806, 0.9823732376098633, 0.9805245399475098, 0.9763468503952026]","['Product', 'Transport', 'Machine', 'Floor', 'Door']","[0.9252941, 0.83513474, 0.7334, 0.71797734, 0.7135067]","['strongroom', 'indoors', 'furnace', 'enclosure', 'cargo door']","[0.597, 0.598, 0.574, 0.576, 0.536]",fire_station
Places365_val_00021076,fire_station,"['Building', 'Office Building', 'Architecture']","[98.13729095458984, 76.01403045654297, 61.44290542602539]","['sky', 'road', 'outdoor', 'cloud', 'day']","[0.996238112449646, 0.9956274032592773, 0.9938586354255676, 0.7775833010673523, 0.10240915417671204]","['industry', 'no person', 'technology', 'transportation system', 'energy']","[0.985109806060791, 0.9763545393943787, 0.9710851907730103, 0.959500789642334, 0.9561154246330261]","['Property', 'Roof', 'Sport venue', 'Architecture', 'Asphalt']","[0.8751007, 0.7597926, 0.6630055, 0.65451187, 0.6400702]","['ladder truck', 'truck', 'wheeled vehicle', 'vehicle', 'industrial plant']","[0.573, 0.694, 0.694, 0.694, 0.559]",fire_station
Places365_val_00025392,fire_station,"['Truck', 'Vehicle', 'Transportation', 'Fire Truck']","[99.371337890625, 99.371337890625, 99.371337890625, 99.371337890625]","['outdoor', 'red', 'truck', 'tree', 'land vehicle']","[0.997429370880127, 0.9902842044830322, 0.9837124943733215, 0.9821459054946899, 0.9709358215332031]","['rescue', 'vehicle', 'truck', 'emergency', 'car']","[0.9984333515167236, 0.9983788728713989, 0.9952479600906372, 0.9941526651382446, 0.9929851293563843]","['Land vehicle', 'Vehicle', 'Fire apparatus', 'Truck', 'Mode of transport']","[0.9961627, 0.99030316, 0.9705256, 0.9305859, 0.92829365]","['person', 'fire engine', 'truck', 'wheeled vehicle', 'vehicle']","[0.798, 0.728, 0.841, 0.845, 0.851]",fire_station
Places365_val_00019886,botanical_garden,"['Human', 'Gardening', 'Person', 'Gardener', 'Worker']","[99.98333740234375, 99.98333740234375, 99.98333740234375, 99.98333740234375, 99.98333740234375]","['tree', 'outdoor', 'flower', 'clothing', 'person']","[0.999002993106842, 0.9925642609596252, 0.9621073007583618, 0.9597718715667725, 0.956035315990448]","['flower', 'woman', 'two', 'outdoors', 'couple']","[0.9895084500312805, 0.9882689714431763, 0.9879352450370789, 0.9855501651763916, 0.9851887226104736]","['Nature', 'Natural landscape', 'Garden', 'Botany', 'Botanical garden']","[0.9655113, 0.9398156, 0.8891003, 0.8660452, 0.8495095]","['person', 'fieldwork', 'fortification', 'defensive structure', 'butterweed']","[0.599, 0.615, 0.615, 0.615, 0.574]",botanical_garden
Places365_val_00009283,botanical_garden,"['Statue', 'Art', 'Sculpture', 'Monument', 'Human']","[99.50849151611328, 99.50849151611328, 99.50849151611328, 99.35917663574219, 98.35254669189453]","['sky', 'outdoor', 'tree', 'statue', 'grass']","[0.9958164691925049, 0.9950065612792969, 0.9926011562347412, 0.9896446466445923, 0.9605748653411865]","['statue', 'architecture', 'sculpture', 'outdoors', 'cemetery']","[0.9842134714126587, 0.9769351482391357, 0.9754371643066406, 0.9742078185081482, 0.9718915224075317]","['Statue', 'Monument', 'Memorial', 'Landmark', 'Sculpture']","[0.99056196, 0.97974366, 0.96952075, 0.9462272, 0.92502564]","['repository (monument)', 'enclosure', 'empty tomb (monument)', 'memorial', 'alabaster color']","[0.901, 0.901, 0.731, 0.5, 0.913]",botanical_garden
Places365_val_00027522,botanical_garden,"['House', 'Building', 'Palace', 'Architecture', 'Housing']","[99.99980163574219, 99.99980163574219, 99.99980163574219, 99.99980163574219, 99.99980163574219]","['tree', 'grass', 'outdoor', 'sky', 'statue']","[0.9996892213821411, 0.9996234774589539, 0.9783869981765747, 0.94338059425354, 0.8373876214027405]","['architecture', 'building', 'travel', 'city', 'museum']","[0.9987258911132812, 0.9862126111984253, 0.9860323071479797, 0.9799730777740479, 0.9733461141586304]","['Building', 'Landmark', 'Estate', 'Classical architecture', 'Palace']","[0.9525967, 0.9370047, 0.9203186, 0.87128836, 0.8643972]","['university', 'building', 'stately home', 'Whitehouse', 'chateau']","[0.621, 0.89, 0.561, 0.52, 0.5]",botanical_garden
Places365_val_00006543,botanical_garden,"['Vegetation', 'Plant', 'Land', 'Woodland', 'Outdoors']","[99.9920425415039, 99.9920425415039, 99.90095520019531, 99.90095520019531, 99.90095520019531]","['tree', 'outdoor', 'statue', 'sculpture', 'plant']","[0.999441385269165, 0.9936530590057373, 0.9736318588256836, 0.8316392302513123, 0.7485607862472534]","['people', 'outdoors', 'child', 'tree', 'park']","[0.9915935397148132, 0.9873292446136475, 0.9841737747192383, 0.9829139709472656, 0.9719538688659668]","['Tree', 'Botany', 'Grass', 'Dress', 'Plant']","[0.82545435, 0.78692406, 0.68802327, 0.6855851, 0.6244105]","['person', 'people', 'pillory (woodern instrument)', 'greenishness color']","[0.598, 0.731, 0.5, 0.685]",botanical_garden
Places365_val_00024602,botanical_garden,"['Water', 'Fountain']","[99.8454360961914, 78.46717071533203]","['grass', 'outdoor', 'tree', 'park', 'garden']","[0.999947726726532, 0.999712347984314, 0.9996878504753113, 0.8995378017425537, 0.8324273824691772]","['tree', 'nature', 'flora', 'grass', 'garden']","[0.996802568435669, 0.9903604984283447, 0.9898115992546082, 0.9859764575958252, 0.9859546422958374]","['Garden', 'Tree', 'Botanical garden', 'Natural landscape', 'Botany']","[0.93377465, 0.926126, 0.8895125, 0.8855189, 0.82196826]","['pinetum (area with pine trees)', 'nature', 'shingle oak', 'oak', 'tree']","[0.541, 0.543, 0.502, 0.503, 0.562]",botanical_garden
Places365_val_00023344,racecourse,"['Person', 'Human', 'People', 'Mammal', 'Animal']","[99.29618072509766, 99.29618072509766, 96.3795166015625, 94.59656524658203, 94.59656524658203]","['grass', 'horse', 'outdoor', 'person', 'green']","[0.999707043170929, 0.9797681570053101, 0.9294753074645996, 0.878562331199646, 0.7629714608192444]","['competition', 'race', 'jockey', 'people', 'motion']","[0.996613621711731, 0.9963880777359009, 0.9945330619812012, 0.9896937608718872, 0.9886094331741333]","['Sport venue', 'Horse', 'Horse racing', 'Sports', 'Stadium']","[0.96137947, 0.950591, 0.902128, 0.82518685, 0.82363105]","['Horse Track', 'sport', 'hippodrome stadium', 'sports stadium', 'jockey (horse rider)']","[0.761, 0.845, 0.659, 0.661, 0.611]",racecourse
Places365_val_00030984,racecourse,"['Rodeo', 'Human', 'Person', 'Mammal', 'Horse']","[96.59098815917969, 91.22357177734375, 91.22357177734375, 84.51370239257812, 84.51370239257812]","['horse', 'ground', 'outdoor', 'animal', 'equestrianism']","[0.9941316843032837, 0.9780336618423462, 0.9452698230743408, 0.8283028602600098, 0.7752919793128967]","['horse', 'jockey', 'track', 'race', 'competition']","[0.9986205101013184, 0.9969940781593323, 0.9939249753952026, 0.9936593770980835, 0.9901266098022461]","['Horse', 'Animal sports', 'Bridle', 'Rein', 'Mammal']","[0.996086, 0.98940676, 0.9888862, 0.9791535, 0.97272706]","['jockey (horse rider)', 'traveler', 'person', 'finisher horse', 'animal']","[0.771, 0.771, 0.771, 0.593, 0.789]",racecourse
Places365_val_00001933,racecourse,"['Person', 'Human', 'Mammal', 'Animal', 'Horse']","[99.27462768554688, 99.27462768554688, 94.98979187011719, 94.98979187011719, 94.98979187011719]","['grass', 'outdoor', 'horse', 'crowd', 'people']","[0.998831033706665, 0.9696482419967651, 0.8309478163719177, 0.8092892169952393, 0.796398401260376]","['cavalry', 'jockey', 'people', 'horse', 'racehorse']","[0.9916870594024658, 0.9909292459487915, 0.9756152629852295, 0.9755581021308899, 0.9688494205474854]","['Sport venue', 'Race track', 'Horse racing', 'Animal sports', 'Racing']","[0.95961213, 0.9396093, 0.9394051, 0.8504779, 0.81561553]","['greyhound racing', 'racing', 'sport', 'fold', 'enclosure']","[0.613, 0.614, 0.726, 0.566, 0.566]",racecourse
